# cell index, cell center x, cell center y, avg x, avg y, avg r (from center of cell), std dev x, std dev y, std dev r
64	-10.5	-22.5	-4.09145	-6.20885	17.5063	8.06977	7.90478	10.3102
65	-10.5	-19.5	-7.59208	-9.58852	10.3293	6.90923	6.64907	8.32525
66	-10.5	-16.5	-10.1833	-14.0552	2.46521	2.50073	2.1029	2.40674
67	-10.5	-13.5	-10.4629	-13.1639	0.338116	1.52955	1.34221	1.50182
68	-10.5	-10.5	-10.4585	-10.4321	0.0795656	1.537	1.54361	2.11879
69	-10.5	-7.5	-10.4417	-7.46605	0.0674867	1.60331	1.6083	2.19476
70	-9.5	-4.5	-10.4289	-4.51213	0.928988	1.57477	1.53752	-1.59471
71	-9.5	-1.5	-10.448	-1.47781	0.948293	1.56701	1.52218	-1.53097
72	-9.5	1.5	-10.4604	1.50922	0.960422	1.54122	1.55095	-1.52627
73	-9.5	4.5	-10.436	4.49647	0.935975	1.54476	1.56256	-1.55064
74	-9.5	7.5	-10.4632	7.47217	0.963573	1.54146	1.48545	-1.58373
75	-8.5	10.5	-10.4486	10.4375	1.94955	1.51807	1.49133	-1.56509
76	-8.5	13.5	-10.4269	13.1382	1.96057	1.53157	1.37546	-1.75908
77	-8.5	16.5	-10.2538	13.9333	3.10867	2.28239	2.24791	-3.14364
78	-8.5	19.5	-6.23538	8.63687	11.0967	5.98706	7.88708	-6.49924
79	-8.5	22.5	-2.85522	5.71377	17.7099	9.1688	7.35876	-4.05252
80	-7.5	-22.5	-2.97405	-2.42798	20.576	8.33899	9.61528	11.2141
81	-7.5	-19.5	-4.76248	-9.84291	10.0376	6.7519	6.13647	7.74527
82	-7.5	-16.5	-7.33673	-14.0254	2.48001	2.3854	1.70728	1.86062
83	-7.5	-13.5	-7.47353	-13.1423	0.358692	1.51412	1.35649	1.46453
84	-7.5	-10.5	-7.462	-10.4411	0.0701218	1.52624	1.47569	2.0673
85	-7.5	-7.5	-7.45374	-7.47951	0.0505941	1.63932	1.54283	2.12364
86	-6.5	-4.5	-7.43343	-4.45505	0.934514	1.66718	1.61024	-1.58781
87	-6.5	-1.5	-7.4439	-1.47833	0.944146	1.56902	1.53362	-1.53341
88	-6.5	1.5	-7.45774	1.48491	0.957858	1.58946	1.60649	-1.61456
89	-6.5	4.5	-7.46416	4.46501	0.964796	1.58738	1.59571	-1.64421
90	-6.5	7.5	-7.4292	7.48789	0.929274	1.60559	1.5245	-1.62533
91	-5.5	10.5	-7.46725	10.4542	1.96779	1.53063	1.48299	-1.5647
92	-5.5	13.5	-7.49064	13.1132	2.02788	1.50586	1.34129	-1.73407
93	-5.5	16.5	-7.28339	13.9949	3.07509	2.30707	2.02558	-2.98813
94	-5.5	19.5	-3.72346	8.70445	10.9407	8.62719	7.05631	-5.56179
95	-5.5	22.5	-1.47909	7.64348	15.391	8.31641	7.3602	-4.93193
96	-4.5	-22.5	-1.97638	-3.06295	19.6002	8.59191	9.04579	10.0767
97	-4.5	-19.5	-3.70374	-9.98911	9.54416	6.29133	4.72672	5.23512
98	-4.5	-16.5	-4.48513	-13.7938	2.70626	2.32178	2.66652	2.67924
99	-4.5	-13.5	-4.46836	-13.1362	0.365147	1.47742	1.44951	1.57206
100	-4.5	-10.5	-4.48865	-10.4158	0.0849697	1.5181	1.49814	1.68746
101	-4.5	-7.5	-4.46971	-7.51712	0.0347884	1.525	1.46004	0.60924
102	-3.5	-4.5	-4.45447	-4.50006	0.954469	1.59618	1.48635	-1.59627
103	-3.5	-1.5	-4.47209	-1.5105	0.972147	1.56954	1.52716	-1.58594
104	-3.5	1.5	-4.47541	1.48209	0.975577	1.54031	1.53567	-1.56825
105	-3.5	4.5	-4.48553	4.47643	0.985815	1.54435	1.60156	-1.58221
106	-3.5	7.5	-4.47805	7.45371	0.979141	1.54574	1.61177	-1.62022
107	-2.5	10.5	-4.5065	10.4395	2.00741	1.52331	1.53893	-1.56902
108	-2.5	13.5	-4.50161	13.135	2.03461	1.55001	1.43309	-1.78193
109	-2.5	16.5	-4.37138	13.96	3.15495	2.16458	2.29776	-3.13383
110	-2.5	19.5	-2.87757	8.97762	10.5292	6.10734	7.55978	-7.77392
111	-2.5	22.5	-2.19112	8.06928	14.434	7.8178	7.9882	-7.81907
112	-1.5	-22.5	-1.25571	-6.13869	16.3631	7.76573	8.25141	8.36643
113	-1.5	-19.5	-1.00142	-10.3018	9.21172	6.77412	5.41169	5.7704
114	-1.5	-16.5	-1.56785	-13.9693	2.53156	2.26499	2.11002	2.04856
115	-1.5	-13.5	-1.49919	-13.1336	0.3664	1.52557	1.31935	1.32271
116	-1.5	-10.5	-1.48712	-10.4523	0.0494156	1.53106	1.52661	1.87299
117	-1.5	-7.5	-1.50842	-7.45682	0.0439964	1.53109	1.55269	1.23101
118	-0.5	-4.5	-1.49671	-4.46163	0.997447	1.54194	1.57212	-1.48032
119	-0.5	-1.5	-1.50358	-1.50096	1.00358	1.56168	1.57831	-1.56318
120	-0.5	1.5	-1.48744	1.51055	0.987493	1.58764	1.60405	-1.57042
121	-0.5	4.5	-1.49732	4.48143	0.99749	1.58555	1.61045	-1.61526
122	-0.5	7.5	-1.51277	7.50832	1.01281	1.53631	1.53313	-1.52367
123	0.5	10.5	-1.48431	10.4205	1.98591	1.5786	1.6039	-1.64156
124	0.5	13.5	-1.46017	13.1288	1.995	1.4916	1.47215	-1.73944
125	0.5	16.5	-1.30202	14.101	3.00045	2.07242	1.73314	-2.63041
126	0.5	19.5	-0.729127	10.7764	8.80977	6.22545	5.76645	-6.57861
127	0.5	22.5	-1.33265	10.4223	12.216	7.49288	4.78624	-5.85617
128	1.5	-22.5	-0.587467	-6.83382	15.8046	6.85108	7.87907	6.90515
129	1.5	-19.5	1.29328	-10.6125	8.88989	6.10659	5.41967	5.27621
130	1.5	-16.5	1.46872	-13.8603	2.63993	2.312	2.24134	2.2138
131	1.5	-13.5	1.50833	-13.0856	0.414492	1.52534	1.51505	1.5454
132	1.5	-10.5	1.48276	-10.4338	0.0684545	1.52635	1.55875	1.12408
133	1.5	-7.5	1.49329	-7.46103	0.0395479	1.61428	1.52722	1.2313
134	2.5	-4.5	1.46233	-4.49679	1.03767	1.60776	1.63484	-1.6027
135	2.5	-1.5	1.49496	-1.49104	1.00508	1.59768	1.60358	-1.58331
136	2.5	1.5	1.50964	1.49757	0.990363	1.57971	1.5939	-1.58362
137	2.5	4.5	1.50629	4.4704	0.994152	1.59665	1.58516	-1.64314
138	2.5	7.5	1.49258	7.48354	1.00755	1.55362	1.55777	-1.57887
139	3.5	10.5	1.5071	10.4424	1.99373	1.55432	1.56325	-1.59887
140	3.5	13.5	1.51096	13.1383	2.02166	1.52695	1.46806	-1.76498
141	3.5	16.5	1.47235	13.8905	3.30466	2.11955	2.37903	-3.17907
142	3.5	19.5	1.36908	9.8472	9.88521	6.02159	5.702	-6.866
143	3.5	22.5	0.218838	4.5241	18.2729	7.61462	9.35241	-10.5677
144	4.5	-22.5	0.651704	-7.71743	15.2753	6.86427	7.6765	5.69958
145	4.5	-19.5	2.20728	-9.95211	9.8193	7.35345	5.80684	3.92937
146	4.5	-16.5	4.3698	-13.8878	2.6154	2.26556	2.29328	2.17765
147	4.5	-13.5	4.47407	-13.1231	0.377757	1.52402	1.35615	1.24832
148	4.5	-10.5	4.48523	-10.4606	0.0420877	1.55821	1.5468	0.90152
149	4.5	-7.5	4.48757	-7.4831	0.0209843	1.61454	1.56443	0.303696
150	5.5	-4.5	4.46744	-4.47822	1.03279	1.58048	1.54677	-1.5475
151	5.5	-1.5	4.49415	-1.48815	1.00592	1.61087	1.59569	-1.59197
152	5.5	1.5	4.50068	1.4846	0.99944	1.60076	1.57158	-1.62479
153	5.5	4.5	4.47157	4.49988	1.02843	1.53283	1.56986	-1.53302
154	5.5	7.5	4.44441	7.46221	1.05627	1.60022	1.57263	-1.65546
155	6.5	10.5	4.43848	10.4392	2.06242	1.54071	1.57941	-1.58663
156	6.5	13.5	4.44469	13.1205	2.09005	1.57984	1.53693	-1.83262
157	6.5	16.5	4.33612	13.9636	3.33402	2.4723	2.27331	-3.33404
158	6.5	19.5	1.08687	10.3697	10.6143	7.6925	5.75752	-8.87558
159	6.5	22.5	2.88116	7.40232	15.5253	6.4792	9.08698	-10.3469
160	7.5	-22.5	4.44715	-4.34137	18.4135	6.55522	9.25567	8.04076
161	7.5	-19.5	4.56413	-9.15638	10.7522	6.05829	7.257	5.32703
162	7.5	-16.5	7.34998	-14.0103	2.49423	2.23377	2.10379	1.96563
163	7.5	-13.5	7.47659	-13.146	0.354762	1.48466	1.33772	1.23685
164	7.5	-10.5	7.45512	-10.4353	0.0787465	1.50664	1.55864	0.422132
165	7.5	-7.5	7.46059	-7.46585	0.0521471	1.5765	1.55175	-0.175426
166	8.5	-4.5	7.48057	-4.48933	1.01948	1.54135	1.58162	-1.52471
167	8.5	-1.5	7.44069	-1.4942	1.05933	1.59833	1.57548	-1.58968
168	8.5	1.5	7.44965	1.48486	1.05046	1.61754	1.60674	-1.64053
169	8.5	4.5	7.47	4.46008	1.03078	1.57392	1.62364	-1.63562
170	8.5	7.5	7.45561	7.46815	1.04487	1.63392	1.61311	-1.68234
171	9.5	10.5	7.45712	10.4567	2.04334	1.52501	1.46883	-1.55581
172	9.5	13.5	7.48677	13.1217	2.04847	1.55061	1.39078	-1.78079
173	9.5	16.5	7.28656	14.0202	3.32393	2.31959	1.87074	-2.94027
174	9.5	19.5	4.0995	10.6718	10.3491	6.19959	5.02292	-7.51994
175	9.5	22.5	3.40413	6.46823	17.1516	7.67083	9.06935	-11.2035
