-14.6385	13.6761	2109.95
-14.1584	14.1858	2304.54
-13.634	13.404	150.635
-14.8103	12.1339	1475.49
-14.6506	14.3455	480.715
-14.6728	14.2677	1146.41
-14.0371	10.9561	110.15
-14.358	13.4964	786.365
-14.5346	13.1759	962.613
-10.5132	6.44752	1482.39
-13.4417	14.6475	135.957
-13.6547	11.7763	847.543
-14.2013	14.7144	881.572
-14.8136	11.1947	1389.72
-14.889	14.1121	1416.56
-14.7983	12.8284	147.798
-13.9444	12.8615	1434.91
-14.1012	11.8758	957.766
-13.1318	14.2219	263.594
-14.9728	14.0357	276.518
-14.5348	14.8102	132.357
-14.7315	12.2819	305.068
-14.74	14.6234	665.653
-14.2811	14.8619	13.2502
-13.9789	10.7291	1349.92
-9.37745	12.5667	15.285
-14.2069	12.3828	2428.98
-13.0361	12.1438	957.643
-14.0911	12.3207	670.864
-14.7768	12.0566	735.45
-13.9956	13.1696	2158.58
-14.7025	13.8835	632.582
-14.3577	12.914	862.799
-13.2665	14.8542	948.807
-14.2105	13.6541	491.021
-13.8254	13.9873	2016.1
-12.6193	12.9403	910.061
-14.6383	14.8071	2251.41
-14.0597	11.4167	252.66
-14.7669	13.0992	2008.63
-14.8762	14.2356	457.187
-14.0074	12.8571	14.6049
-13.0057	11.3588	89.8882
-14.0407	14.4949	101.988
-14.8928	14.209	2927.97
-14.9523	10.3394	239.084
-14.1609	12.9339	1168.99
-13.0811	13.9511	1760.84
-14.9279	13.323	694.269
-14.6305	14.0604	2959.24
-14.8973	11.8223	240.81
-13.4896	14.6173	2000.24
-14.3845	11.6514	207.46
-14.7557	12.4424	178.872
-14.5405	12.9247	851.529
-13.959	13.6181	475.472
-14.5756	14.1672	1591.57
-14.6413	13.8764	1639.02
-14.7947	12.928	1462.95
-11.7948	10.5927	118.059
-13.9667	13.2828	578.327
-14.3871	12.9344	894.864
-13.199	14.9123	62.2787
-14.7804	13.6265	781.983
-13.5428	14.1682	189.46
-14.5657	13.9022	300.672
-14.669	11.9644	1829.46
-14.5602	13.0908	2793.72
-14.5606	13.4309	680.536
-14.7336	13.9592	1413.22
-14.8946	11.1077	2411.79
-14.481	13.183	1973.14
-14.8091	14.6023	771.521
-14.7636	14.1445	202.331
-14.9104	12.9079	2522.17
-9.66011	6.87135	180.482
-14.8655	3.68501	180.844
-14.9453	14.9891	239.921
-14.0729	13.1462	421.13
-14.7099	12.8657	2741.5
-14.9225	12.4561	1115.46
-14.5031	14.8751	285.856
-14.6387	12.0176	297.939
-14.6279	11.1945	737.95
-14.9127	14.3216	880.21
-14.8757	13.0293	1967.77
-14.8651	12.6776	813.231
-14.4836	11.1621	792.695
-14.1529	14.7818	2247.02
-14.2563	14.9268	109.541
-14.6889	12.6473	248.827
-14.801	13.6184	2760.94
-13.9323	11.1877	505.318
-14.8495	12.2062	341.339
-14.4966	14.5061	669.581
-14.1079	14.7395	759.181
-12.8449	13.7513	644.261
-14.6876	14.9408	2417.23
-14.2358	13.1484	94.4168
-14.2799	11.0849	493.502
-14.6682	13.6742	1937.58
-14.5617	12.7452	492.935
-14.888	14.9398	1878.65
-12.922	12.0152	122.761
-14.8253	13.5421	1037.75
-14.0906	13.3069	1822.54
-14.1934	14.8819	2485.75
-14.409	14.6455	663.617
-5.61206	10.8835	240.735
-12.7341	14.4174	1468.09
-14.0429	12.6538	1928.26
-14.8359	11.9344	1277.75
-14.9382	14.0095	395.808
-14.2961	13.7158	2403.63
-13.4119	13.0662	155.454
-13.8467	14.487	799.131
-14.5949	13.4196	2471.3
-14.6716	14.6113	770.14
-14.9438	12.9972	2025.01
-14.5737	13.8946	1303.37
-14.5148	11.2486	53.7517
-14.8754	13.1452	2350.1
-14.1539	12.0031	219.438
-13.2564	13.1579	541.778
-13.014	13.0426	131.69
-13.2328	12.5787	244.31
-14.9915	12.9544	1998.27
-14.9593	13.0083	2306.4
-14.9304	14.0893	2629.53
-14.2346	14.2111	2425.49
-14.4766	14.7933	737.285
-14.6417	13.175	98.1448
-14.8574	13.3834	2593.58
-14.1533	12.4921	174.035
-14.9859	13.9647	700.86
-14.5884	12.8308	604.33
-14.8876	11.7288	2049.85
-12.9572	-0.010881	69.4535
-13.9061	14.4056	189.31
-14.9813	12.7032	525.075
-14.0915	12.533	1706.84
-14.5198	14.2293	2002.59
-14.7316	13.8579	746.871
-13.6194	13.0721	115.991
-14.5832	12.0544	1554.44
-14.9776	12.6368	3060
-13.2114	-3.17888	112.909
-14.7208	12.948	476.072
-14.0919	12.961	248.433
-14.1197	14.8424	180.309
