7.14367	2.01712	1881.25
5.42936	0.800215	2247.14
5.69836	0.588802	3060
4.54901	1.26121	3060
5.23411	0.822951	432.1
4.59247	2.25416	2939.71
3.83756	-0.200082	2523.71
5.08401	-1.06428	1865.54
4.53084	2.66475	1933.82
3.00117	0.358651	501.403
4.68107	2.84337	78.4876
5.06141	1.34609	985.627
5.43648	2.52289	215.381
2.15589	0.455879	514.832
3.38815	1.68246	218.267
3.20994	0.655731	673.454
5.71019	2.63627	3060
6.13864	2.69845	704.441
4.54293	1.994	386.532
6.79574	2.20632	2526.89
3.04301	3.25926	465.772
7.56159	-0.306815	781.271
2.55619	1.12021	2730.42
5.31644	3.35058	2531.98
5.29398	1.31389	3060
3.0795	0.697383	136.436
5.8065	0.488561	334.646
6.94693	0.707751	2413.07
5.22967	1.2483	1040.17
5.71568	1.04174	268.448
3.75586	1.52645	2796.62
4.27798	1.35703	284.908
2.10313	1.68942	2462.79
3.93391	-0.975996	1955.19
5.33312	2.12868	1767.58
5.08107	2.16327	3060
2.98146	0.34105	355.053
3.87952	0.0600588	820.324
4.66105	1.44612	2722.64
4.52851	0.864424	2904.92
4.51142	4.69924	1747.29
6.35923	0.340265	674.709
3.95344	-0.567354	2072.19
3.66546	0.637754	3060
3.73779	3.27725	1991.63
4.22172	0.0760516	2593.22
4.21104	2.55547	446.812
3.82183	1.80837	273.923
1.66863	0.138632	485.318
5.64449	0.832269	1180.93
4.12854	1.23213	860.04
2.22483	0.573246	2428.93
5.77437	2.96914	111.873
5.42315	3.45877	354.779
6.5481	0.846489	1637.1
3.78811	2.9964	1467.47
5.96459	-0.676065	1775.22
1.81135	0.821668	1347.02
4.19654	1.87891	3060
5.41056	0.58061	1431.8
4.67675	1.47391	3060
5.53032	1.70797	888.217
2.6733	0.833146	182.397
4.38649	1.89117	145.634
6.41214	1.18107	172.474
3.60212	1.5362	1116.65
5.20572	2.29483	2330.34
2.75495	0.388103	1861.95
4.89312	3.17678	382.105
3.54907	3.81305	998.37
4.95069	1.09556	786.004
3.57011	2.68484	473.887
3.36486	0.27904	382.826
6.53471	0.288477	1562.69
-0.294258	3.7397	258.435
3.12297	0.861413	524.52
8.30565	1.65466	301.99
6.35134	-0.40266	1884.6
6.65255	2.92113	755.158
5.51949	0.76074	631.956
2.58532	2.33266	1672.4
